	A1	A2	A3	A4	B1	B2	B3	B4	C1	C2	C3	C4
ENSSSCG00000042593	0	0	0	2	0	0	0	0	1	1	0	1
ENSSSCG00000042594	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042595	6	14	3	3	3	3	2	2	3	3	1	0
ENSSSCG00000042596	2	0	6	1	4	0	6	6	0	1	1	0
ENSSSCG00000042597	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042598	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042599	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042600	0	0	0	0	1	0	0	0	1	0	1	0
ENSSSCG00000042601	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042602	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042603	0	2	0	1	0	5	0	2	0	0	1	2
ENSSSCG00000042604	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042605	0	0	0	0	0	0	0	0	0	1	0	0
ENSSSCG00000042606	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042607	1270	138	547	170	970	226	502	279	69	59	1	48
ENSSSCG00000042608	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042609	0	0	0	0	0	0	0	0	0	1	0	0
ENSSSCG00000042610	0	0	0	0	0	1	0	1	0	0	0	0
ENSSSCG00000042611	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042612	0	0	0	0	0	0	0	3	0	0	0	0
ENSSSCG00000042613	2	1	0	0	0	0	0	0	0	0	0	1
ENSSSCG00000042614	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042615	3	9	9	17	3	17	13	6	5	10	3	4
ENSSSCG00000042616	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042617	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042618	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042619	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042620	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042621	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042622	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042623	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042624	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042625	4	14	0	5	17	6	3	0	0	2	1	2
ENSSSCG00000042626	1	0	0	0	0	0	4	0	0	0	0	0
ENSSSCG00000042627	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042628	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042629	0	0	0	0	0	0	0	0	3	5	17	0
ENSSSCG00000042630	1075	1099	937	1214	707	923	681	912	709	851	600	909
ENSSSCG00000042631	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042632	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042633	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042634	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042635	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042636	0	0	0	0	2	3	0	0	1	1	0	4
ENSSSCG00000042637	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042638	45	45	59	63	59	72	65	44	45	63	49	38
ENSSSCG00000042639	0	0	1	0	1	0	0	1	0	0	0	0
ENSSSCG00000042640	286	350	310	392	177	340	189	237	160	157	117	186
ENSSSCG00000042641	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042642	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042643	0	0	0	0	0	0	0	0	0	0	0	2
ENSSSCG00000042644	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042645	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042646	0	0	0	1	0	6	0	0	0	0	0	0
ENSSSCG00000042647	5	0	1	1	2	0	2	0	0	4	0	0
ENSSSCG00000042648	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042649	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042650	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042651	0	0	0	0	0	0	0	0	1	0	0	3
ENSSSCG00000042652	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042653	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042654	0	0	0	0	0	0	0	2	0	0	0	0
ENSSSCG00000042655	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042656	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042657	0	0	0	1	0	0	0	0	0	0	0	0
ENSSSCG00000042658	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042659	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042660	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042661	0	0	0	0	0	6	0	0	0	0	0	2
ENSSSCG00000042662	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042663	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042664	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042665	2	20	0	25	4	14	17	40	0	0	0	1
ENSSSCG00000042666	0	0	0	1	1	0	0	0	1	0	0	0
ENSSSCG00000042667	0	1	1	0	0	0	0	0	0	0	0	0
ENSSSCG00000042668	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042669	0	0	0	0	0	0	0	0	0	0	0	3
ENSSSCG00000042670	0	0	0	0	0	0	0	0	0	0	2	0
ENSSSCG00000042671	0	0	0	0	0	0	0	0	2	2	0	0
ENSSSCG00000042672	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042673	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042674	0	0	2	1	0	0	0	0	0	0	0	1
ENSSSCG00000042675	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042676	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042677	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042678	0	1	1	1	1	0	4	0	1	0	2	2
ENSSSCG00000042679	2	0	4	0	0	0	1	0	0	0	1	0
ENSSSCG00000042680	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042681	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042682	89	125	137	101	61	101	130	126	62	54	63	95
ENSSSCG00000042683	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042684	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042685	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042686	0	0	0	0	0	1	0	0	0	0	0	0
ENSSSCG00000042687	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042688	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042689	0	2	0	0	0	0	0	0	1	1	0	0
ENSSSCG00000042690	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042691	0	0	2	0	0	0	0	0	0	0	0	0
ENSSSCG00000042692	32	36	64	44	6	16	33	0	6	5	11	5
ENSSSCG00000042693	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042694	0	1	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042695	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042696	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042697	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042698	0	0	0	0	0	4	0	0	0	0	0	0
ENSSSCG00000042699	1	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042700	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042701	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042702	0	0	0	1	0	0	0	0	0	0	0	0
ENSSSCG00000042703	0	2	6	0	3	1	1	1	1	0	2	4
ENSSSCG00000042704	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042705	3	2	2	5	6	3	10	0	7	3	7	1
ENSSSCG00000042706	110	121	91	115	167	112	97	139	264	271	293	231
ENSSSCG00000042707	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042708	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042709	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042710	1	21	14	12	15	34	11	7	28	19	23	29
ENSSSCG00000042711	7	5	7	7	11	7	12	11	6	0	3	0
ENSSSCG00000042712	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042713	0	2	6	1	0	1	0	0	0	0	0	0
ENSSSCG00000042714	0	0	0	0	0	0	0	0	0	1	0	0
ENSSSCG00000042715	0	0	0	0	0	0	0	0	0	1	0	0
ENSSSCG00000042716	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042717	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042718	18	50	56	100	20	46	44	116	4	18	0	8
ENSSSCG00000042719	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042720	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042721	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042722	0	0	2	0	2	0	0	0	2	0	0	0
ENSSSCG00000042723	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042724	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042725	10	12	3	18	1	11	13	21	12	3	2	8
ENSSSCG00000042726	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042727	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042728	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042729	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042730	4	3	4	4	9	4	0	0	2	5	4	1
ENSSSCG00000042731	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042732	0	0	2	0	0	3	5	0	0	0	3	0
ENSSSCG00000042733	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042734	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042735	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042736	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042737	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042738	0	1	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042739	3	2	0	5	2	0	5	2	2	1	3	2
ENSSSCG00000042740	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042741	0	12	2	24	4	15	5	31	2	1	1	2
ENSSSCG00000042742	0	0	0	0	0	3	0	0	0	0	0	0
ENSSSCG00000042743	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042744	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042745	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042746	0	0	1	0	0	0	0	0	0	0	0	0
ENSSSCG00000042747	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042748	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042749	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042750	2	0	1	1	2	7	0	5	2	1	4	3
ENSSSCG00000042751	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042752	0	0	0	0	0	0	0	2	0	0	0	0
ENSSSCG00000042753	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042754	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042755	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042756	19	63	22	83	10	35	20	66	28	36	52	27
ENSSSCG00000042757	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042758	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042759	1	5	0	4	0	0	2	0	2	0	0	1
ENSSSCG00000042760	0	0	0	0	0	0	0	7	0	0	0	0
ENSSSCG00000042761	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042762	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042763	0	0	0	2	0	0	0	1	0	0	0	0
ENSSSCG00000042764	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042765	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042766	3	0	2	1	1	4	5	3	0	2	1	3
ENSSSCG00000042767	20	24	36	38	19	49	11	17	39	60	42	78
ENSSSCG00000042768	0	1	0	0	0	0	0	2	0	0	0	0
ENSSSCG00000042769	0	2	3	0	3	0	8	0	8	3	6	0
ENSSSCG00000042770	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042771	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042772	1	2	0	2	6	0	0	7	0	0	0	2
ENSSSCG00000042773	2	2	4	0	2	1	0	1	2	0	4	1
ENSSSCG00000042774	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042775	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042776	0	0	0	0	0	0	0	4	0	0	1	0
ENSSSCG00000042777	2	5	10	4	7	14	11	0	2	0	1	3
ENSSSCG00000042778	0	0	1	0	2	1	2	5	7	3	6	2
ENSSSCG00000042779	0	0	0	0	0	0	0	0	0	1	2	0
ENSSSCG00000042780	0	2	1	0	1	0	0	0	0	0	0	0
ENSSSCG00000042781	0	0	0	1	0	0	0	0	0	0	0	0
ENSSSCG00000042782	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042783	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042784	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042785	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042786	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042787	1	8	11	7	3	3	0	18	20	26	9	10
ENSSSCG00000042788	29	20	62	52	19	24	42	92	27	32	37	46
ENSSSCG00000042789	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042790	1	0	0	0	1	0	0	0	0	0	0	0
ENSSSCG00000042791	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042792	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042793	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042794	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042795	0	1	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042796	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042797	0	4	0	1	1	3	4	0	3	3	1	0
ENSSSCG00000042798	152	196	155	163	91	204	238	133	157	140	134	312
ENSSSCG00000042799	0	0	0	0	0	8	0	0	0	0	0	0
ENSSSCG00000042800	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042801	0	0	1	0	0	0	0	2	0	0	0	0
ENSSSCG00000042802	0	0	4	1	0	0	7	4	2	10	5	8
ENSSSCG00000042803	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042804	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042805	0	0	0	0	0	0	0	1	0	0	0	0
ENSSSCG00000042806	1	2	0	2	0	0	5	0	8	4	3	0
ENSSSCG00000042807	0	0	0	0	0	1	0	0	0	0	0	0
ENSSSCG00000042808	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042809	0	1	0	0	0	0	0	0	0	0	0	3
ENSSSCG00000042810	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042811	0	0	1	1	1	0	0	0	1	0	0	0
ENSSSCG00000042812	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042813	0	0	0	0	0	0	3	0	0	0	0	0
ENSSSCG00000042814	0	0	0	0	0	0	0	0	0	0	0	3
ENSSSCG00000042815	0	1	0	0	0	0	0	0	1	4	0	0
ENSSSCG00000042816	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042817	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042818	0	1	0	0	1	0	0	0	0	0	1	0
ENSSSCG00000042819	0	0	0	1	0	0	0	0	0	0	0	0
ENSSSCG00000042820	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042821	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042822	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042823	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042824	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042825	0	1	1	0	0	0	0	0	0	0	0	0
ENSSSCG00000042826	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042827	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042828	0	0	0	1	0	0	4	0	0	0	0	0
ENSSSCG00000042829	0	0	0	0	0	0	8	0	0	0	0	0
ENSSSCG00000042830	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042831	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042832	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042833	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042834	0	0	2	0	0	0	0	0	0	0	0	0
ENSSSCG00000042835	0	0	0	3	1	0	4	1	0	0	0	0
ENSSSCG00000042836	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042837	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042838	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042839	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042840	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042841	0	1	0	0	0	0	1	0	0	0	0	0
ENSSSCG00000042842	7	17	14	8	9	15	13	0	1	7	0	2
ENSSSCG00000042843	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042844	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042845	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042846	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042847	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042848	0	0	0	0	0	0	0	0	0	0	0	3
ENSSSCG00000042849	0	0	0	0	1	0	0	0	0	0	0	0
ENSSSCG00000042850	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042851	0	0	0	0	0	0	0	0	2	0	0	0
ENSSSCG00000042852	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042853	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042854	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042855	2	5	3	1	2	1	0	4	3	2	1	5
ENSSSCG00000042856	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042857	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042858	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042859	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042860	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042861	0	4	1	5	4	0	4	10	0	0	0	0
ENSSSCG00000042862	0	2	0	0	0	0	0	0	2	4	0	0
ENSSSCG00000042863	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042864	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042865	0	0	0	0	0	4	0	0	1	1	0	1
ENSSSCG00000042866	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042867	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042868	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042869	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042870	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042871	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042872	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042873	0	0	1	0	0	0	0	0	0	0	2	1
ENSSSCG00000042874	228	325	173	348	170	287	154	293	270	357	245	344
ENSSSCG00000042875	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042876	0	0	1	2	0	0	4	6	1	2	1	0
ENSSSCG00000042877	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042878	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042879	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042880	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042881	0	0	0	0	0	0	0	0	0	0	1	0
ENSSSCG00000042882	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042883	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042884	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042885	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042886	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042887	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042888	2	2	3	5	2	0	0	7	2	1	3	4
ENSSSCG00000042889	9	23	16	17	6	18	33	13	14	9	5	4
ENSSSCG00000042890	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042891	0	2	0	0	0	0	0	0	0	0	0	2
ENSSSCG00000042892	1	0	1	0	0	0	2	0	0	0	1	0
ENSSSCG00000042893	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042894	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042895	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042896	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042897	3	4	19	15	6	13	19	7	21	5	15	10
ENSSSCG00000042898	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042899	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042900	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042901	0	0	7	1	3	0	2	0	0	0	5	0
ENSSSCG00000042902	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042903	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042904	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042905	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042906	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042907	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042908	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042909	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042910	381	629	370	589	330	719	414	450	16	110	9	155
ENSSSCG00000042911	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042912	0	0	0	0	0	0	0	4	0	0	0	0
ENSSSCG00000042913	5	6	3	1	6	22	45	10	5	7	12	21
ENSSSCG00000042914	0	1	0	0	0	5	0	0	0	0	0	0
ENSSSCG00000042915	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042916	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042917	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042918	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042919	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042920	0	0	0	0	0	0	0	0	0	0	0	4
ENSSSCG00000042921	0	2	0	1	2	2	3	0	1	4	1	0
ENSSSCG00000042922	0	0	2	0	0	0	0	0	0	0	0	0
ENSSSCG00000042923	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042924	0	2	0	0	0	0	0	0	0	0	0	1
ENSSSCG00000042925	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042926	0	0	0	0	3	0	0	0	0	0	0	0
ENSSSCG00000042927	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042928	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042929	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042930	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042931	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042932	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042933	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042934	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042935	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042936	0	2	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042937	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042938	1	2	0	2	1	2	0	0	0	0	0	2
ENSSSCG00000042939	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042940	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042941	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042942	0	0	3	0	0	0	0	0	0	0	0	0
ENSSSCG00000042943	0	0	0	0	0	0	0	0	0	0	0	1
ENSSSCG00000042944	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042945	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042946	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042947	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042948	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042949	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042950	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042951	0	0	4	0	0	0	11	0	0	2	0	1
ENSSSCG00000042952	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042953	0	0	1	0	0	0	0	0	0	0	0	0
ENSSSCG00000042954	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042955	0	0	0	0	0	0	0	0	2	2	8	3
ENSSSCG00000042956	0	0	1	0	0	3	3	0	0	0	0	4
ENSSSCG00000042957	0	0	0	0	0	0	0	0	0	0	0	2
ENSSSCG00000042958	0	0	0	0	0	0	0	0	1	0	0	0
ENSSSCG00000042959	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042960	0	1	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042961	0	2	1	0	0	0	0	0	0	2	0	0
ENSSSCG00000042962	19	32	33	16	8	9	26	9	15	14	11	11
ENSSSCG00000042963	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042964	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042965	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042966	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042967	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042968	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042969	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042970	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042971	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042972	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042973	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042974	0	1	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042975	0	0	0	0	0	0	0	0	0	0	0	1
ENSSSCG00000042976	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042977	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000042978	0	0	0	0	2	0	2	0	0	9	0	1
ENSSSCG00000042979	0	0	0	0	0	0	0	0	0	0	0	0
